2246 13
0	68129	6	0	0	0.000	115	1.88000000000000000000e+02	4.94000000000000000000e+02	1.96516998112201690674e-02	1.67730605602264404297e+00	4.29789	0.557816267014
1	68129	6	0	0	0.000	115	1.84000000000000000000e+02	4.87000000000000000000e+02	1.94627866148948669434e-02	1.64330148696899414062e+00	4.31916	0.467137247324
2	68129	6	0	0	0.000	115	1.94000000000000000000e+02	5.08000000000000000000e+02	2.00257636606693267822e-02	1.74463737010955810547e+00	4.34	0.737366199493
3	68129	6	0	0	0.000	115	1.78000000000000000000e+02	4.74000000000000000000e+02	1.91080067306756973267e-02	1.57944118976593017578e+00	4.35687	0.296843200922
4	68129	6	0	0	0.000	115	2.07000000000000000000e+02	5.35000000000000000000e+02	2.07442045211791992188e-02	1.87395679950714111328e+00	4.37748	1.08221805096
5	68129	6	1	0	0.389	115	2.01000000000000000000e+02	5.22000000000000000000e+02	2.04021856188774108887e-02	1.81239342689514160156e+00	4.40047	0.918049275875
6	76063	28	0	0	0.000	115	2.05000000000000000000e+02	5.29000000000000000000e+02	2.05864198505878448486e-02	1.84555554389953613281e+00	2.0107	1.00648152828
7	76063	28	0	0	0.000	115	1.99000000000000000000e+02	5.17000000000000000000e+02	2.02673766762018203735e-02	1.78812777996063232422e+00	2.03276	0.853340685368
8	76063	28	0	0	0.000	115	1.84000000000000000000e+02	4.87000000000000000000e+02	1.94469913840293884277e-02	1.64045846462249755859e+00	2.05148	0.459556013346
9	76063	28	0	0	0.000	115	2.08000000000000000000e+02	5.35000000000000000000e+02	2.07607373595237731934e-02	1.87693285942077636719e+00	2.07451	1.09015440941
10	76063	28	1	0	0.739	115	1.82000000000000000000e+02	4.82000000000000000000e+02	1.93110499531030654907e-02	1.61598885059356689453e+00	2.12514	0.394303619862
11	76063	28	1	1	0.836	115	2.04000000000000000000e+02	5.27000000000000000000e+02	2.05282904207706451416e-02	1.83509218692779541016e+00	2.14879	0.978578984737
12	76063	28	1	18	0.058	115	1.80000000000000000000e+02	4.79000000000000000000e+02	1.92332174628973007202e-02	1.60197901725769042969e+00	2.16796	0.356944173574
13	76063	28	1	21	0.422	115	1.83000000000000000000e+02	4.85000000000000000000e+02	1.94144342094659805298e-02	1.63459825515747070312e+00	2.25463	0.443928718567
14	76063	28	1	21	0.538	115	1.95000000000000000000e+02	5.09000000000000000000e+02	2.00666058808565139771e-02	1.75198888778686523438e+00	2.28248	0.756970405579
15	76677	28	1	64	0.732	115	1.94000000000000000000e+02	5.07000000000000000000e+02	1.99980568140745162964e-02	1.73965013027191162109e+00	1.7124	0.724067151546
16	76677	28	1	88	0.297	115	1.98000000000000000000e+02	5.16000000000000000000e+02	2.02471315860748291016e-02	1.78448367118835449219e+00	1.82152	0.843623220921
17	76677	28	1	34	0.460	115	1.89000000000000000000e+02	4.97000000000000000000e+02	1.97281204164028167725e-02	1.69106149673461914062e+00	1.87347	0.594497442245
18	76677	28	1	34	0.471	115	2.08000000000000000000e+02	5.36000000000000000000e+02	2.07902863621711730957e-02	1.88225162029266357422e+00	1.88215	1.10433757305
19	76677	28	1	34	0.472	115	1.85000000000000000000e+02	4.89000000000000000000e+02	1.95019468665122985840e-02	1.65035057067871093750e+00	1.8823	0.485934734344
20	76677	28	1	71	0.981	115	1.80000000000000000000e+02	4.79000000000000000000e+02	1.92471519112586975098e-02	1.60448741912841796875e+00	2.82428	0.363633096218
21	76677	28	1	63	0.267	115	2.06000000000000000000e+02	5.31000000000000000000e+02	2.06481423228979110718e-02	1.85666549205780029297e+00	2.35848	1.03610813618
22	78407	28	1	20	0.658	115	2.04000000000000000000e+02	5.28000000000000000000e+02	2.05559246242046356201e-02	1.84006643295288085938e+00	1.72917	0.991843879223
23	78407	28	1	79	0.204	115	1.91000000000000000000e+02	5.00000000000000000000e+02	1.98217257857322692871e-02	1.70791065692901611328e+00	1.57178	0.639428317547
24	78407	28	1	99	0.182	115	1.95000000000000000000e+02	5.09000000000000000000e+02	2.00412943959236145020e-02	1.74743282794952392578e+00	2.34228	0.74482101202
25	78407	28	1	99	0.203	115	1.81000000000000000000e+02	4.81000000000000000000e+02	1.92844513803720474243e-02	1.61120128631591796875e+00	2.35833	0.38153681159
26	78407	28	1	99	0.200	115	2.08000000000000000000e+02	5.36000000000000000000e+02	2.07897443324327468872e-02	1.88215386867523193359e+00	2.3556	1.10407698154
27	78407	28	1	99	0.151	115	1.95000000000000000000e+02	5.09000000000000000000e+02	2.00516767799854278564e-02	1.74930167198181152344e+00	2.15463	0.749804496765
28	79904	29	1	55	0.055	115	1.99000000000000000000e+02	5.18000000000000000000e+02	2.02936325222253799438e-02	1.79285371303558349609e+00	1.63681	0.865943312645
29	79904	29	1	55	0.003	115	1.94000000000000000000e+02	5.07000000000000000000e+02	1.99947059154510498047e-02	1.73904693126678466797e+00	1.65776	0.722458600998
30	79904	29	1	65	0.323	115	1.80000000000000000000e+02	4.79000000000000000000e+02	1.92443188279867172241e-02	1.60397744178771972656e+00	1.67552	0.362273186445
31	79904	29	1	79	0.429	115	1.99000000000000000000e+02	5.18000000000000000000e+02	2.02926825731992721558e-02	1.79268288612365722656e+00	1.5363	0.865487575531
32	79904	29	1	69	0.869	115	1.92000000000000000000e+02	5.03000000000000000000e+02	1.99017189443111419678e-02	1.72230958938598632812e+00	1.55376	0.677825450897
33	79904	29	1	68	0.273	115	2.08000000000000000000e+02	5.37000000000000000000e+02	2.07977946847677230835e-02	1.88360297679901123047e+00	1.42122	1.10794138908
34	79904	29	1	53	0.514	115	1.94000000000000000000e+02	5.08000000000000000000e+02	2.00244802981615066528e-02	1.74440658092498779297e+00	1.42779	0.736750900745
35	82590	45	1	64	0.149	115	2.08000000000000000000e+02	5.36000000000000000000e+02	2.07749567925930023193e-02	1.87949216365814208984e+00	3.40885	1.09697902203
36	82590	45	1	64	0.159	115	1.90000000000000000000e+02	4.99000000000000000000e+02	1.97753645479679107666e-02	1.69956552982330322266e+00	3.41678	0.617174625397
37	82590	45	1	53	0.431	115	1.99000000000000000000e+02	5.18000000000000000000e+02	2.02969312667846679688e-02	1.79344749450683593750e+00	3.54686	0.867526650429
38	82590	45	1	64	0.175	115	1.85000000000000000000e+02	4.88000000000000000000e+02	1.94826032966375350952e-02	1.64686846733093261719e+00	3.42611	0.476649284363
39	82590	45	1	64	0.203	115	1.93000000000000000000e+02	5.06000000000000000000e+02	1.99703313410282135010e-02	1.73465979099273681641e+00	3.44164	0.710759401321
40	82590	45	1	68	0.536	115	2.06000000000000000000e+02	5.31000000000000000000e+02	2.06420086324214935303e-02	1.85556149482727050781e+00	3.10051	1.03316390514
41	85696	41	0	0	0.000	115	2.11000000000000000000e+02	5.42000000000000000000e+02	2.09527164697647094727e-02	1.91148900985717773438e+00	2.54615	1.1823040247
42	85696	41	0	0	0.000	115	1.81000000000000000000e+02	4.81000000000000000000e+02	1.92967671900987625122e-02	1.61341822147369384766e+00	2.56889	0.387448608875
43	85696	41	0	0	0.000	115	1.99000000000000000000e+02	5.18000000000000000000e+02	2.02865786850452423096e-02	1.79158425331115722656e+00	2.59144	0.862557888031
44	85696	41	0	0	0.000	115	1.91000000000000000000e+02	5.01000000000000000000e+02	1.98490247130393981934e-02	1.71282434463500976562e+00	2.61447	0.652531445026
45	85696	41	0	0	0.000	115	1.94000000000000000000e+02	5.07000000000000000000e+02	2.00069788843393325806e-02	1.74125611782073974609e+00	2.51871	0.728349745274
46	85696	41	0	0	0.000	115	2.05000000000000000000e+02	5.30000000000000000000e+02	2.06312313675880432129e-02	1.85362172126770019531e+00	2.53943	1.02799129486
47	85696	41	0	0	0.000	115	1.86000000000000000000e+02	4.91000000000000000000e+02	1.95787046104669570923e-02	1.66416692733764648438e+00	2.55814	0.522778451443
48	85696	41	0	0	0.000	115	1.99000000000000000000e+02	5.18000000000000000000e+02	2.03048549592494964600e-02	1.79487371444702148438e+00	2.5777	0.871329963207
49	85696	41	0	0	0.000	115	1.96000000000000000000e+02	5.11000000000000000000e+02	2.01062094420194625854e-02	1.75911784172058105469e+00	2.5972	0.775980770588
50	89231	45	1	74	0.138	115	1.81000000000000000000e+02	4.80000000000000000000e+02	1.92759297788143157959e-02	1.60966742038726806641e+00	2.6454	0.37744641304
51	89231	45	1	74	0.116	115	2.00000000000000000000e+02	5.19000000000000000000e+02	2.03177612274885177612e-02	1.79719686508178710938e+00	2.66329	0.877524971962
52	89231	45	1	74	0.091	115	1.98000000000000000000e+02	5.16000000000000000000e+02	2.02430114150047302246e-02	1.78374207019805908203e+00	2.68486	0.841645479202
53	89231	45	1	74	0.058	115	1.96000000000000000000e+02	5.11000000000000000000e+02	2.00957637280225753784e-02	1.75723743438720703125e+00	2.71065	0.770966351032
54	89231	45	1	74	0.036	115	1.86000000000000000000e+02	4.91000000000000000000e+02	1.95614323019981384277e-02	1.66105771064758300781e+00	2.72874	0.514487147331
55	89231	45	1	74	0.012	115	1.94000000000000000000e+02	5.08000000000000000000e+02	2.00165733695030212402e-02	1.74298334121704101562e+00	2.74763	0.732955574989
56	102184	16	0	0	0.000	115	2.01000000000000000000e+02	5.21000000000000000000e+02	2.03869696706533432007e-02	1.80965459346771240234e+00	3.24901	0.910745561123
57	102184	16	0	0	0.000	115	1.89000000000000000000e+02	4.97000000000000000000e+02	1.97400543838739395142e-02	1.69320988655090332031e+00	3.27178	0.600226402283
58	102184	16	0	0	0.000	115	1.80000000000000000000e+02	4.77000000000000000000e+02	1.92011669278144836426e-02	1.59621012210845947266e+00	3.29444	0.341560214758
59	102184	16	1	47	0.238	115	1.86000000000000000000e+02	4.90000000000000000000e+02	1.95504408329725265503e-02	1.65907943248748779297e+00	3.3115	0.50921189785
60	102184	16	1	47	0.493	115	2.10000000000000000000e+02	5.40000000000000000000e+02	2.08891034126281738281e-02	1.90003871917724609375e+00	3.32899	1.15176999569
61	102184	16	1	47	0.759	115	1.81000000000000000000e+02	4.80000000000000000000e+02	1.92781928926706314087e-02	1.61007463932037353516e+00	3.34825	0.378532260656
62	109547	28	1	13	0.102	115	1.93000000000000000000e+02	5.04000000000000000000e+02	1.99172236025333404541e-02	1.72510039806365966797e+00	1.20217	0.685267567635
63	109547	28	1	10	0.626	115	1.85000000000000000000e+02	4.88000000000000000000e+02	1.94801595062017440796e-02	1.64642858505249023438e+00	1.16209	0.475476145744
64	109547	28	1	13	0.506	115	1.99000000000000000000e+02	5.16000000000000000000e+02	2.02535018324851989746e-02	1.78563034534454345703e+00	1.66051	0.846681058407
65	109547	28	1	16	0.497	115	1.99000000000000000000e+02	5.17000000000000000000e+02	2.02793814241886138916e-02	1.79028880596160888672e+00	1.3494	0.859103500843
66	116074	44	0	0	0.000	115	1.97000000000000000000e+02	5.14000000000000000000e+02	2.01866775751113891602e-02	1.77360200881958007812e+00	2.89868	0.814605295658
67	116074	44	0	0	0.000	115	1.99000000000000000000e+02	5.17000000000000000000e+02	2.02837288379669189453e-02	1.79107105731964111328e+00	2.92049	0.861189603806
68	116074	44	0	0	0.000	115	1.89000000000000000000e+02	4.96000000000000000000e+02	1.97129175066947937012e-02	1.68832504749298095703e+00	2.93811	0.587200164795
69	116074	44	0	0	0.000	115	1.86000000000000000000e+02	4.91000000000000000000e+02	1.95568408817052841187e-02	1.66023147106170654297e+00	2.95726	0.512283802032
70	116074	44	0	0	0.000	115	2.09000000000000000000e+02	5.38000000000000000000e+02	2.08511110395193099976e-02	1.89320015907287597656e+00	2.97486	1.13353359699
71	116074	44	1	31	0.413	115	2.02000000000000000000e+02	5.23000000000000000000e+02	2.04380750656127929688e-02	1.81885337829589843750e+00	3.29414	0.93527585268
72	116528	43	0	0	0.000	115	1.85000000000000000000e+02	4.88000000000000000000e+02	1.94934029132127761841e-02	1.64881253242492675781e+00	6.37894	0.481833428144
73	116528	43	0	0	0.000	115	1.81000000000000000000e+02	4.80000000000000000000e+02	1.92604530602693557739e-02	1.60688161849975585938e+00	6.39892	0.370017528534
74	116528	43	0	0	0.000	115	1.95000000000000000000e+02	5.08000000000000000000e+02	2.00311839580535888672e-02	1.74561321735382080078e+00	6.40854	0.739968597889
75	116528	43	0	0	0.000	115	2.06000000000000000000e+02	5.31000000000000000000e+02	2.06423681229352951050e-02	1.85562622547149658203e+00	6.42794	1.0333365202
76	116528	43	0	0	0.000	115	1.87000000000000000000e+02	4.92000000000000000000e+02	1.95908304303884506226e-02	1.66634953022003173828e+00	6.44538	0.528598725796
77	116528	43	0	0	0.000	115	1.86000000000000000000e+02	4.91000000000000000000e+02	1.95768233388662338257e-02	1.66382813453674316406e+00	6.46522	0.521875023842
78	116528	43	0	0	0.000	115	1.95000000000000000000e+02	5.09000000000000000000e+02	2.00585164129734039307e-02	1.75053310394287109375e+00	6.40976	0.753088235855
79	116528	43	0	0	0.000	115	2.11000000000000000000e+02	5.41000000000000000000e+02	2.09321510046720504761e-02	1.90778708457946777344e+00	6.42846	1.17243206501
80	120190	44	0	0	0.000	115	1.90000000000000000000e+02	4.99000000000000000000e+02	1.97764839977025985718e-02	1.69976711273193359375e+00	2.37464	0.617712199688
81	120190	44	0	0	0.000	115	1.80000000000000000000e+02	4.79000000000000000000e+02	1.92303955554962158203e-02	1.60147118568420410156e+00	2.39212	0.355589687824
82	120190	44	0	0	0.000	115	1.79000000000000000000e+02	4.76000000000000000000e+02	1.91734675318002700806e-02	1.59122407436370849609e+00	2.4102	0.328264087439
83	120190	44	0	0	0.000	115	1.85000000000000000000e+02	4.89000000000000000000e+02	1.95021405816078186035e-02	1.65038514137268066406e+00	2.42844	0.486027181149
84	120190	44	0	0	0.000	115	1.96000000000000000000e+02	5.12000000000000000000e+02	2.01281569898128509521e-02	1.76306819915771484375e+00	2.44868	0.786515116692
85	120937	43	1	55	0.903	115	2.09000000000000000000e+02	5.38000000000000000000e+02	2.08478793501853942871e-02	1.89261817932128906250e+00	4.69744	1.13198173046
86	120937	43	1	68	0.197	115	1.86000000000000000000e+02	4.90000000000000000000e+02	1.95354185998439788818e-02	1.65637540817260742188e+00	4.62599	0.502001106739
87	120937	43	1	84	0.112	115	1.95000000000000000000e+02	5.09000000000000000000e+02	2.00598891824483871460e-02	1.75078010559082031250e+00	4.76612	0.753746926785
88	120937	43	1	107	0.913	115	1.78000000000000000000e+02	4.75000000000000000000e+02	1.91316977143287658691e-02	1.58370554447174072266e+00	4.55746	0.308214873075
89	122718	45	1	16	0.035	115	1.82000000000000000000e+02	4.81000000000000000000e+02	1.93086266517639160156e-02	1.61555278301239013672e+00	1.05596	0.393140614033
90	122718	45	1	16	0.065	115	1.92000000000000000000e+02	5.02000000000000000000e+02	1.98729243129491806030e-02	1.71712636947631835938e+00	1.03405	0.664003551006
91	122718	45	1	19	0.474	115	2.03000000000000000000e+02	5.25000000000000000000e+02	2.04973481595516204834e-02	1.82952260971069335938e+00	1.87386	0.963726937771
92	122718	45	1	22	0.179	115	2.11000000000000000000e+02	5.43000000000000000000e+02	2.09622513502836227417e-02	1.91320526599884033203e+00	1.92453	1.18688058853
93	161784	6	1	103	0.918	115	1.83000000000000000000e+02	4.83000000000000000000e+02	1.93647872656583786011e-02	1.62566161155700683594e+00	1.91019	0.420097619295
94	161784	6	1	103	0.716	115	1.85000000000000000000e+02	4.88000000000000000000e+02	1.94856971502304077148e-02	1.64742541313171386719e+00	1.93031	0.478134542704
95	161784	6	1	103	0.543	115	2.00000000000000000000e+02	5.20000000000000000000e+02	2.03402135521173477173e-02	1.80123829841613769531e+00	1.94716	0.888302206993
96	161784	6	1	103	0.347	115	2.10000000000000000000e+02	5.40000000000000000000e+02	2.08990219980478286743e-02	1.90182387828826904297e+00	1.96623	1.15653049946
97	161784	6	1	104	0.404	115	2.04000000000000000000e+02	5.28000000000000000000e+02	2.05651633441448211670e-02	1.84172952175140380859e+00	2.0122	0.996278762817
98	161784	6	1	105	0.209	115	1.89000000000000000000e+02	4.97000000000000000000e+02	1.97218842804431915283e-02	1.68993914127349853516e+00	1.99214	0.591504275799
99	161784	6	1	105	0.144	115	1.82000000000000000000e+02	4.81000000000000000000e+02	1.93080361932516098022e-02	1.61544644832611083984e+00	1.99166	0.392857223749
100	162427	6	0	0	0.000	115	1.91000000000000000000e+02	5.00000000000000000000e+02	1.98198128491640090942e-02	1.70756626129150390625e+00	3.8307	0.638510107994
101	162427	6	0	0	0.000	115	2.06000000000000000000e+02	5.32000000000000000000e+02	2.06720251590013504028e-02	1.86096441745758056641e+00	3.85243	1.0475717783
