1556 13
0	26156	44	1	5	0.532	116	6.76000000000000000000e+02	1.80000000000000000000e+01	5.05302548408508300781e-01	1.78772294521331787109e+00	3.8922	0.931987464428
1	26156	44	1	5	0.525	116	6.67000000000000000000e+02	1.60000000000000000000e+01	4.94990020990371704102e-01	1.69491028785705566406e+00	3.90057	0.659736812115
2	26156	44	1	5	0.529	116	6.72000000000000000000e+02	1.70000000000000000000e+01	5.00782489776611328125e-01	1.74704253673553466797e+00	3.89568	0.812658190727
3	83017	41	2	0	0.547	116	6.61000000000000000000e+02	1.40000000000000000000e+01	4.88194078207015991211e-01	1.63374662399291992188e+00	3.18333	0.480323582888
4	83017	41	2	46	0.094	116	6.85000000000000000000e+02	2.10000000000000000000e+01	5.16874969005584716797e-01	1.89187479019165039062e+00	3.26486	1.23749935627
5	83225	41	1	17	0.072	116	6.55000000000000000000e+02	1.20000000000000000000e+01	4.81325715780258178711e-01	1.57193148136138916016e+00	2.63311	0.298999160528
6	83225	41	1	18	0.212	116	6.59000000000000000000e+02	1.30000000000000000000e+01	4.85361695289611816406e-01	1.60825514793395996094e+00	2.6532	0.405548602343
7	83225	41	1	21	0.317	116	6.81000000000000000000e+02	2.00000000000000000000e+01	5.11729717254638671875e-01	1.84556758403778076172e+00	2.56143	1.10166490078
8	86760	41	1	12	0.948	116	6.65000000000000000000e+02	1.50000000000000000000e+01	4.93353664875030517578e-01	1.68018281459808349609e+00	3.57677	0.616536438465
9	86760	41	1	12	0.881	116	6.71000000000000000000e+02	1.70000000000000000000e+01	5.00557899475097656250e-01	1.74502134323120117188e+00	3.61533	0.806729257107
10	88955	44	2	38	0.309	116	6.72000000000000000000e+02	1.70000000000000000000e+01	5.00636041164398193359e-01	1.74572420120239257812e+00	2.63134	0.808790922165
11	88955	44	2	23	0.932	116	6.63000000000000000000e+02	1.50000000000000000000e+01	4.91005063056945800781e-01	1.65904569625854492188e+00	2.86444	0.554533958435
12	90840	44	1	24	0.573	116	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95648831129074096680e-01	1.70083963871002197266e+00	2.77933	0.67712944746
13	90840	44	2	25	0.640	116	6.73000000000000000000e+02	1.80000000000000000000e+01	5.02451360225677490234e-01	1.76206231117248535156e+00	3.72541	0.856716036797
14	96910	6	2	25	0.599	116	6.64000000000000000000e+02	1.50000000000000000000e+01	4.91819530725479125977e-01	1.66637563705444335938e+00	4.88594	0.57603520155
15	96910	6	2	25	0.454	116	6.77000000000000000000e+02	1.90000000000000000000e+01	5.07373988628387451172e-01	1.80636608600616455078e+00	4.9294	0.986673891544
16	96910	6	2	25	0.394	116	6.76000000000000000000e+02	1.90000000000000000000e+01	5.06136417388916015625e-01	1.79522776603698730469e+00	4.94869	0.954001545906
17	99507	6	2	22	0.781	116	6.66000000000000000000e+02	1.50000000000000000000e+01	4.93633091449737548828e-01	1.68269777297973632812e+00	3.61843	0.62391346693
18	99507	6	2	28	0.570	116	6.62000000000000000000e+02	1.40000000000000000000e+01	4.89074617624282836914e-01	1.64167153835296630859e+00	3.82554	0.50356978178
