3965 13
0	23	0	2	81	0.892	1	3.66000000000000000000e+02	1.30000000000000000000e+01	1.40747070312500000000e-01	6.45110416412353515625e+00	1.7752	0.366776049137
1	23	0	2	81	0.906	1	6.16000000000000000000e+02	1.90000000000000000000e+01	2.21014827489852905273e-01	7.80948162078857421875e+00	1.78606	0.706370472908
2	23	0	2	81	0.931	1	8.13000000000000000000e+02	2.30000000000000000000e+01	2.84294366836547851562e-01	8.88036632537841796875e+00	1.7881	0.974091529846
3	23	0	2	48	0.202	1	1.09100000000000000000e+03	3.00000000000000000000e+01	3.73559713363647460938e-01	1.03910102844238281250e+01	1.50243	1.35175263882
4	23	0	2	78	0.852	1	4.03000000000000000000e+02	1.40000000000000000000e+01	1.52844682335853576660e-01	6.65583324432373046875e+00	1.40375	0.417958289385
5	23	0	2	78	0.885	1	3.03000000000000000000e+02	1.20000000000000000000e+01	1.20739541947841644287e-01	6.11251544952392578125e+00	1.42444	0.282128810883
6	23	0	2	59	0.760	1	4.20000000000000000000e+02	1.50000000000000000000e+01	1.58335581421852111816e-01	6.74875593185424804688e+00	1.23351	0.441188961267
7	23	0	2	84	0.510	1	1.00700000000000000000e+03	2.80000000000000000000e+01	3.46518665552139282227e-01	9.93339252471923828125e+00	1.06124	1.23734819889
8	23	0	2	84	0.276	1	5.96000000000000000000e+02	1.90000000000000000000e+01	2.14531689882278442383e-01	7.69976711273193359375e+00	1.03639	0.678941786289
9	23	0	2	21	0.477	1	6.57000000000000000000e+02	2.00000000000000000000e+01	2.34398379921913146973e-01	8.03597259521484375000e+00	1.30755	0.76299315691
10	23	0	2	21	0.561	1	6.03000000000000000000e+02	1.90000000000000000000e+01	2.16974183917045593262e-01	7.74110174179077148438e+00	1.32946	0.689275383949
11	23	0	2	77	0.324	1	5.55000000000000000000e+02	1.80000000000000000000e+01	2.01566159725189208984e-01	7.48035049438476562500e+00	1.1517	0.624087572098
12	23	0	2	82	0.311	1	6.61000000000000000000e+02	2.00000000000000000000e+01	2.35633954405784606934e-01	8.05688190460205078125e+00	1.11764	0.768220543861
13	23	0	2	75	0.768	1	6.22000000000000000000e+02	1.90000000000000000000e+01	2.23196491599082946777e-01	7.84640216827392578125e+00	1.31071	0.715600550175
14	23	0	2	35	0.052	1	5.06000000000000000000e+02	1.70000000000000000000e+01	1.85907736420631408691e-01	7.21536159515380859375e+00	1.74506	0.557840466499
15	23	0	2	38	0.139	1	8.24000000000000000000e+02	2.40000000000000000000e+01	2.87902176380157470703e-01	8.94142150878906250000e+00	1.76374	0.989355385303
16	32	0	2	60	0.198	1	3.97000000000000000000e+02	1.40000000000000000000e+01	1.50920227169990539551e-01	6.62326526641845703125e+00	2.77758	0.409816384315
17	32	0	2	22	0.618	1	5.40000000000000000000e+02	1.70000000000000000000e+01	1.96564748883247375488e-01	7.39571094512939453125e+00	1.3039	0.602927803993
18	32	0	2	28	0.522	1	1.09400000000000000000e+03	3.00000000000000000000e+01	3.74455094337463378906e-01	1.04061632156372070312e+01	1.44687	1.35554075241
19	32	0	2	33	0.233	1	9.29000000000000000000e+02	2.60000000000000000000e+01	3.21432292461395263672e-01	9.50885391235351562500e+00	3.71666	1.1312135458
20	32	0	2	71	0.352	1	1.08600000000000000000e+03	2.90000000000000000000e+01	3.72020125389099121094e-01	1.03649559020996093750e+01	1.08622	1.34523892403
21	32	0	2	71	0.529	1	6.10000000000000000000e+02	1.90000000000000000000e+01	2.19086483120918273926e-01	7.77684831619262695312e+00	1.07632	0.698212087154
22	32	0	2	35	0.145	1	6.96000000000000000000e+02	2.10000000000000000000e+01	2.46888205409049987793e-01	8.24733829498291015625e+00	1.07445	0.815834701061
23	40	3	2	41	0.314	1	7.24000000000000000000e+02	2.10000000000000000000e+01	2.55780458450317382812e-01	8.39782333374023437500e+00	0.527748	0.853455841541
24	40	3	2	48	0.406	1	7.67000000000000000000e+02	2.20000000000000000000e+01	2.69641578197479248047e-01	8.63239574432373046875e+00	0.609939	0.912099003792
25	40	3	2	48	0.431	1	3.53000000000000000000e+02	1.30000000000000000000e+01	1.36590704321861267090e-01	6.38076591491699218750e+00	0.620268	0.349191427231
26	40	3	2	70	0.840	1	7.05000000000000000000e+02	2.10000000000000000000e+01	2.49830245971679687500e-01	8.29712772369384765625e+00	1.2492	0.82828181982
27	40	3	2	48	0.466	1	9.05000000000000000000e+02	2.50000000000000000000e+01	3.13875257968902587891e-01	9.38096618652343750000e+00	0.624821	1.09924149513
28	40	3	2	48	0.532	1	4.32000000000000000000e+02	1.50000000000000000000e+01	1.61898657679557800293e-01	6.80905437469482421875e+00	0.64399	0.456263571978
29	40	3	2	38	0.531	1	5.50000000000000000000e+02	1.80000000000000000000e+01	2.00024604797363281250e-01	7.45426273345947265625e+00	0.866869	0.617565631866
30	40	3	2	74	0.701	1	5.57000000000000000000e+02	1.80000000000000000000e+01	2.02285319566726684570e-01	7.49252080917358398438e+00	0.847198	0.6271302104
31	40	3	2	35	0.997	1	1.10500000000000000000e+03	3.00000000000000000000e+01	3.78065794706344604492e-01	1.04672670364379882812e+01	1.04283	1.37081682682
32	40	3	2	70	0.954	1	6.08000000000000000000e+02	1.90000000000000000000e+01	2.18396678566932678223e-01	7.76517486572265625000e+00	0.996182	0.695293664932
33	40	3	2	41	0.735	1	9.17000000000000000000e+02	2.60000000000000000000e+01	3.17816048860549926758e-01	9.44765663146972656250e+00	0.657391	1.11591410637
34	40	3	2	41	0.784	1	3.49000000000000000000e+02	1.30000000000000000000e+01	1.35281354188919067383e-01	6.35860776901245117188e+00	0.654098	0.343651890755
35	40	3	2	29	0.645	1	1.05000000000000000000e+03	2.90000000000000000000e+01	3.60322594642639160156e-01	1.01669979095458984375e+01	0.634537	1.29574942589
36	40	3	2	29	0.658	1	3.33000000000000000000e+02	1.30000000000000000000e+01	1.30301117897033691406e-01	6.27432680130004882812e+00	0.644252	0.322581678629
37	40	3	2	29	0.658	1	6.42000000000000000000e+02	2.00000000000000000000e+01	2.29472294449806213379e-01	7.95260810852050781250e+00	0.643835	0.742151975632
38	40	3	2	41	0.851	1	1.08900000000000000000e+03	3.00000000000000000000e+01	3.72817277908325195312e-01	1.03784465789794921875e+01	0.970261	1.34861159325
39	40	3	2	41	0.926	1	6.19000000000000000000e+02	1.90000000000000000000e+01	2.21968233585357666016e-01	7.82561635971069335938e+00	0.990104	0.710404038429
40	40	3	2	41	0.995	1	4.79000000000000000000e+02	1.60000000000000000000e+01	1.77045762538909912109e-01	7.06538963317871093750e+00	1.00696	0.520347476006
41	40	3	2	42	0.176	1	6.68000000000000000000e+02	2.00000000000000000000e+01	2.37696811556816101074e-01	8.09179210662841796875e+00	1.02768	0.776948034763
42	40	3	2	72	0.632	1	5.62000000000000000000e+02	1.80000000000000000000e+01	2.03917220234870910645e-01	7.52013778686523437500e+00	0.962298	0.634034395218
43	40	3	2	64	0.970	1	9.76000000000000000000e+02	2.70000000000000000000e+01	3.36746960878372192383e-01	9.76802539825439453125e+00	1.0054	1.19600641727
44	57	2	2	70	0.592	1	4.61000000000000000000e+02	1.60000000000000000000e+01	1.71476215124130249023e-01	6.97113561630249023438e+00	1.25802	0.496783941984
